M11;M12;M13;M14;M21;M22;M23;M24;M31;M32;M33;M34;M41;M42;M43;M44
-0.999371751113134;-5.49110607699529E-11;3.54415445073812E-02;-242.921351707104;-5.49194987308224E-11;-1;-3.09794784377848E-09;-53.0000453683492;3.54415445073813E-02;-3.09794799335266E-09;0.999371751113134;-32.9838144102141;0;0;0;1;
-0.999382013552133;1.74766431392238E-07;3.51509742177057E-02;-242.913408432132;-1.7476642986261E-07;-0.999999999999985;3.07259804961345E-09;-53.0000920309644;3.51509742177056E-02;-3.072511044562E-09;0.999382013552148;-32.9844554502033;0;0;0;1;
-0.999392081376243;1.74767283592026E-07;3.48635580862217E-02;-242.90658068676;-1.74767283238485E-07;-0.999999999999985;3.04744110108932E-09;-53.0000920303601;3.48635580862218E-02;-3.04742082586694E-09;0.999392081376258;-32.9840082660085;0;0;0;1;
-0.999402031505416;-1.74768147050102E-07;0.034577151745302;-242.899001404436;1.74768146964194E-07;-0.999999999999985;-3.02239850224238E-09;-53.0000453703019;0.034577151745302;3.0223935346662E-09;0.999402031505431;-32.984533185263;0;0;0;1;
-0.999411893424558;1.74769057986848E-07;3.42909212694853E-02;-242.890634455898;-1.74769055486083E-07;-0.999999999999985;2.99745027756913E-09;-53.0000920289763;3.42909212694854E-02;-2.99730446466426E-09;0.999411893424573;-32.9853895812857;0;0;0;1;
-0.999421620667867;-5.0507125393563E-11;3.40062368046657E-02;-242.88430847812;-5.06028380078778E-11;-1;-2.97241639368728E-09;-53.0000453715575;3.40062368046657E-02;-2.97241802157097E-09;0.999421620667867;-32.9848941929558;0;0;0;1;
-0.999430551046882;-1.74770646328695E-07;3.37427567648944E-02;-242.876945304479;1.74770645879582E-07;-0.999999999999985;-2.94947479054031E-09;-53.0000453722273;3.37427567648944E-02;2.94944817834964E-09;0.999430551046897;-32.9853752418903;0;0;0;1;
-0.999438106134667;-1.74771310213552E-07;3.35182339319811E-02;-242.871235610421;1.74771309538146E-07;-0.999999999999985;-2.92985609766542E-09;-53.0000453727284;3.35182339319812E-02;2.92981580820045E-09;0.999438106134683;-32.9855078665796;0;0;0;1;
-0.999444351921984;-4.85717464207209E-11;3.33314777836944E-02;-242.865594040382;-4.85670365487572E-11;-1;-2.91351608888082E-09;-53.0000453732255;3.33314777836944E-02;-2.9135160103655E-09;0.999444351921984;-32.9860827343919;0;0;0;1;
-0.999449619067839;-4.82449816781713E-11;0.033173166040496;-242.862774799836;-4.79816578594928E-11;-1;-2.89994121244337E-09;-53.0000453734801;0.033173166040496;-2.89993684359874E-09;0.999449619067839;-32.9855419054511;0;0;0;1;
-0.999456387111007;-4.76866431424676E-11;3.29686254340947E-02;-242.856944580013;-4.73600227919767E-11;-1;-2.88216203024789E-09;-53.0000453740163;3.29686254340948E-02;-2.88215664467207E-09;0.999456387111006;-32.9859827673408;0;0;0;1;
-0.999462666965901;-4.85916335475172E-11;3.27776957916259E-02;-242.852520810704;-4.54724860873017E-11;-1;-2.869014538536E-09;-53.0000453744992;3.27776957916259E-02;-2.868963405565E-09;0.999462666965901;-32.9859156030925;0;0;0;1;
-0.999469363782207;-4.87544791408149E-11;3.25728546613623E-02;-242.846922925231;-4.42185168722416E-11;-1;-2.85358876379836E-09;-53.0000453752182;3.25728546613623E-02;-2.85351486957301E-09;0.999469363782207;-32.9861996310151;0;0;0;1;
-0.999474473086578;-4.85914910524979E-11;3.24157006450261E-02;-242.842593528267;-4.35312708899821E-11;-1;-2.84121222911747E-09;-53.0000453758157;3.24157006450262E-02;-2.84113019227019E-09;0.999474473086578;-32.9863983867135;0;0;0;1;
-0.999480365886969;-4.79030447878336E-11;3.22334951013723E-02;-242.83794404113;-4.31926787761578E-11;-1;-2.82542364358072E-09;-53.0000453764292;3.22334951013722E-02;-2.8253477080715E-09;0.999480365886969;-32.9865381013683;0;0;0;1;
-0.999486845210497;-4.55805145809132E-11;3.20319567177627E-02;-242.833229887072;-4.42100094786016E-11;-1;-2.80244626553347E-09;-53.0000453772022;3.20319567177628E-02;-2.8024243099201E-09;0.999486845210497;-32.9865605701452;0;0;0;1;
-0.999492320588148;-1.74759662399361E-07;3.18606510493381E-02;-242.82846100906;1.74761659150581E-07;-0.999999999999985;-2.72204560338634E-09;-53.0000453771145;3.18606510493381E-02;2.84735656212464E-09;0.999492320588164;-32.9867665787833;0;0;0;1;
-0.999497657041248;-3.44813002507397E-06;0.031692799768506;-242.823768828433;3.39653533925713E-06;-0.999999999992818;-1.68179876165017E-06;-52.9999182980828;3.16927997740774E-02;-1.57330820747049E-06;0.999497657045781;-32.9870673358187;0;0;0;1;
-0.99949895506944;-7.59667981808925E-05;3.16517463047983E-02;-242.822864936301;7.29280821350497E-05;-0.9999999926208;-9.71591172728336E-05;-52.9958166283627;3.16517534521008E-02;-9.48021350354322E-05;0.99949895323405;-32.992012303866;0;0;0;1;
-0.999500070255914;-1.47199362700192E-04;3.16162599111707E-02;-242.822577525669;1.39855466238456E-04;-0.999999962726612;-2.34493545517187E-04;-52.9898186040737;0.031616293250026;-2.29954608448394E-04;0.999500053587795;-32.9991122409906;0;0;0;1;
-0.999502641044576;-2.51990249581087E-04;3.15342202350457E-02;-242.819846875633;2.37304041346204E-04;-0.999999861644902;-4.69464554713056E-04;-52.9796702484637;3.15343341726159E-02;-4.61747864410038E-04;0.999502562556595;-33.0115605627504;0;0;0;1;
-0.999504732579525;-3.20150838855084E-04;3.14672377969982E-02;-242.818242182564;3.00392386556473E-04;-0.999999754771221;-6.32630943944189E-04;-52.9725332748335;3.14674326176533E-02;-6.22865103788289E-04;0.999504583643075;-33.0201390265714;0;0;0;1;
-0.999507540453525;-4.03357769802328E-04;3.13769641465681E-02;-242.815489158094;3.77418075536369E-04;-0.999999582141692;-8.32629591946411E-04;-52.9637694320404;3.13772868830582E-02;-8.20377322130807E-04;0.999507275035509;-33.0306704079372;0;0;0;1;
-0.999511205863664;-5.04640228473817E-04;3.12585138994791E-02;-242.812516223943;4.71232170039134E-04;-0.999999309948151;-1.07612427886052E-03;-52.9531600871915;3.12590353850857E-02;-1.06086825828599E-03;0.999510753951818;-33.0435145448689;0;0;0;1;
-0.9995158601518;-6.27482413505473E-04;3.11070983993888E-02;-242.808664034706;5.85103043327785E-04;-0.999998888384008;-1.37145367301821E-03;-52.9403844413;3.11079243833015E-02;-1.35258883970256E-03;0.999515116215855;-33.0590754108771;0;0;0;1;
-0.999521626483297;-7.74288598733177E-04;3.09179344289286E-02;-242.803172611266;7.2118839931806E-04;-0.999998245963599;-1.72857080211388E-03;-52.9247558540333;3.09192186104103E-02;-1.70544624397939E-03;0.999520431693935;-33.0779211924419;0;0;0;1;
-0.999528766188789;-9.48664841325661E-04;3.06813558392658E-02;-242.797506239785;8.82845257705448E-04;-0.999997280212055;-2.15873869249765E-03;-52.9059913665478;3.06833203119833E-02;-2.13063453233351E-03;0.999526885206757;-33.1005829662514;0;0;0;1;
-0.999537897254555;-1.15463185524088E-03;3.03752988005286E-02;-242.790045705768;1.07391082603947E-03;-0.99999584918431;-2.67363604262041E-03;-52.8835976324831;3.03782597836059E-02;-2.63978018583873E-03;0.999534988328618;-33.1277402231501;0;0;0;1;
-0.999549584939285;-1.39590398356303E-03;2.99779702410244E-02;-242.779109202507;0.001297983794437;-0.999993759962066;-3.28561638062501E-03;-52.856955181056;2.99823695823471E-02;-3.24522556996048E-03;0.999545159572707;-33.160077910005;0;0;0;1;
-0.99956410354974;-1.67638202746295E-03;2.94752886008343E-02;-242.765989576796;1.55895339874237E-03;-0.999990758777109;-4.00649780745166E-03;-52.8255376910743;2.94817326340401E-02;-3.95880078793624E-03;0.999557479756525;-33.1981800016138;0;0;0;1;
-0.999581479197815;-1.99948831041782E-03;2.88594610345382E-02;-242.750219260521;1.86031947286613E-03;-0.999986516317778;-4.84833931296772E-03;-52.7885246798146;2.88687661005178E-02;-4.79262236477022E-03;0.999571720845834;-33.2426612728829;0;0;0;1;
-0.999601514859363;-2.36749492043145E-03;2.81283923939621E-02;-242.730990607572;2.20452808061397E-03;-0.999980614563371;-5.82327686142975E-03;-52.7457419416428;2.81416336911836E-02;-5.75894654123564E-03;0.999587356356575;-33.2941930325632;0;0;0;1;
-0.999623872022611;-2.78276588814513E-03;2.72831577448994E-02;-242.709366001396;2.59422479325165E-03;-0.999972528575514;-6.94349278211083E-03;-52.6967532357371;2.73017303525503E-02;-6.87010249595467E-03;0.999603630051157;-33.3533793481469;0;0;0;1;
-0.999648144975584;-3.24828092056522E-03;2.63255563651702E-02;-242.684416816302;3.03279457127221E-03;-0.999961605941178;-8.22124082051864E-03;-52.6405846020234;2.63512505199112E-02;-8.13850813119899E-03;0.999619615794646;-33.4208728520244;0;0;0;1;
-0.999673887820737;-0.003766023020327;2.52573767438779E-02;-242.656274949262;3.52276241991245E-03;-0.999947050256608;-9.66885867317909E-03;-52.5766678095142;2.52924525166041E-02;-9.57672980298729E-03;0.99963422214927;-33.4972108535205;0;0;0;1;
-0.999700611868811;-4.33823463444673E-03;2.40804142277954E-02;-242.626188683535;4.06706032895379E-03;-0.999927895776883;-1.12987728314153E-02;-52.504710845767;2.41276946558591E-02;-1.11974536155219E-02;0.999646173094822;-33.5831646541633;0;0;0;1;
-0.999727793765934;-4.96677415434404E-03;2.27962612372861E-02;-242.592760211306;4.66839691070553E-03;-0.999902985532932;-1.31234748680522E-02;-52.4240518632437;2.28592310059408E-02;-1.30134805808447E-02;0.999653992579927;-33.6792464698731;0;0;0;1;
-0.999754871432369;-5.65367187744325E-03;2.14063785248793E-02;-242.556611665885;5.32982356280219E-03;-0.999870943012353;-1.51555369544654E-02;-52.3338665721408;2.14893003152174E-02;-1.50377296787439E-02;0.999655979153864;-33.7860561926982;0;0;0;1;
-0.999781250850688;-6.40073254859113E-03;1.99118324187972E-02;-242.518091493508;6.05435180618715E-03;-0.999830145091179;-1.74076360014248E-02;-52.2335610629666;2.00198719186657E-02;-1.72832748572887E-02;0.999650185384151;-33.9043401054998;0;0;0;1;
-0.9998062992807;-7.20962907218993E-03;1.83135241630911E-02;-242.476632676829;6.84505706262651E-03;-0.999778691708851;-1.98925312302553E-02;-52.1226580665375;1.84528889998307E-02;-1.97633209147331E-02;0.999634384179527;-34.0345957512193;0;0;0;1;
-0.99982935356034;-8.08152766629882E-03;1.66118231898587E-02;-242.432287669048;7.70472415959939E-03;-0.999714376747214;-2.26230446791495E-02;-52.0001984081423;1.67899072283549E-02;-2.24911946216548E-02;0.999606044989602;-34.177386676577;0;0;0;1;
-0.999849710968846;-9.01743111853387E-03;1.48068028803759E-02;-242.385028103383;8.63620149367438E-03;-0.999634651899463;-2.56120820239036E-02;-51.8657947049478;1.50323484285213E-02;-2.54803582757583E-02;0.999562294128216;-34.3333922535082;0;0;0;1;
-0.999866624182278;-1.00187740822348E-02;1.28979848125135E-02;-242.335617546798;9.64301835497114E-03;-0.999536583742621;-2.88726506773392E-02;-51.7187288323016;1.31812762409554E-02;-2.87444242596561E-02;0.999499880955791;-34.5032571855286;0;0;0;1;
-0.999879307762089;-1.10858868594241E-02;1.08845313056994E-02;-242.283310306462;1.07278639546394E-02;-0.999416829100778;-3.24178137004557E-02;-51.5577999272414;1.12375639787033E-02;-3.22971333509145E-02;0.999415135133113;-34.6874604935949;0;0;0;1;
-0.999886930896232;-1.22188515163722E-02;8.76499232941486E-03;-242.227462890571;1.18934710321788E-02;-0.999271587587263;-0.036260716866029;-51.3826079794549;9.2016721154678E-03;-3.61523707169038E-02;0.99930392540099;-34.8864645976555;0;0;0;1;
-0.999888597942593;-1.34183763838586E-02;6.53749796300573E-03;-242.169870025751;1.31435074641669E-02;-0.999096546712705;-4.04145834852541E-02;-51.1923355361928;7.07388973158243E-03;-4.03241555642309E-02;0.999161609832012;-35.101149966119;0;0;0;1;
-0.999883380686957;-1.46828820214184E-02;4.19976208469289E-03;-242.109480832625;1.44796882655649E-02;-0.998886874486746;-4.48926564800187E-02;-50.9859556697597;4.85424080109101E-03;-4.48266098834833E-02;0.998982988540145;-35.3318870896942;0;0;0;1;
-0.999870340842738;-1.60072900247821E-02;1.7516189909757E-03;-242.045572954366;1.59004707542184E-02;-0.998637275644053;-4.97068076224651E-02;-50.7628758126475;2.54490330293322E-03;-0.04967251111314;0.998762316623376;-35.5789700973151;0;0;0;1;
-0.999848676963431;-1.73775404448525E-02;-8.02659681384987E-04;-241.979314901368;1.73954030797122E-02;-0.998342294706054;-5.48640369708982E-02;-50.5221911411304;1.52072913247731E-04;-5.48696973669188E-02;0.998493511839056;-35.8427175929737;0;0;0;1;
-0.999817707960777;-1.87781316580139E-02;-3.45436238598995E-03;-241.910097957885;1.89524829678766E-02;-0.997996501557411;-6.03637827552257E-02;-50.2640630052338;-2.31392251637613E-03;-6.04182476624573E-02;0.998170466960422;-36.1227961336635;0;0;0;1;
-0.999777037007501;-2.01929936463205E-02;-6.1740813163712E-03;-241.839499361171;2.05577151285718E-02;-0.997594764137009;-6.61971820783768E-02;-49.9882085942991;-0.004822511917455;-6.63093475614482E-02;0.99778745923407;-36.4186252350951;0;0;0;1;
-0.999726668137259;-2.16081258729745E-02;-8.9262484522806E-03;-241.767583888835;0.022198017848709;-0.997132475956518;-7.23468962458799E-02;-49.6951560425891;-7.33737137962556E-03;-7.25252665564313E-02;0.997339585443271;-36.7288661165608;0;0;0;1;
-0.999666878902908;-2.30136997203236E-02;-1.16833578094222E-02;-241.696652758546;0.023864045981734;-0.996605692787727;-7.87883266256908E-02;-49.3861402813868;-9.83049001331562E-03;-7.90408927598723E-02;0.996822902394312;-37.0523854941775;0;0;0;1;
-0.99959817188951;-2.44005015914696E-02;-1.44260277704379E-02;-241.624568007934;2.55467635016365E-02;-0.996011193804532;-0.085493068085442;-49.0618687604237;-1.22824113976128E-02;-8.58272528871527E-02;0.996234322351978;-37.3868709708149;0;0;0;1;
-0.999521148992979;-2.57606735741887E-02;-1.71423572696504E-02;-241.554314698662;2.72383346588636E-02;-0.995346394867016;-9.24317442778508E-02;-48.7235992200835;-1.46814795156344E-02;-9.28544125081751E-02;0.99557145009135;-37.7312335329725;0;0;0;1;
-0.99943649078042;-0.027086355536287;-0.019824990297111;-241.484263036737;2.89307200576049E-02;-0.994609384455303;-9.95750259371916E-02;-48.3723860035543;-1.70209968411721E-02;-0.100092465736467;0.994832540666683;-38.0834794344628;0;0;0;1;
-0.999344950346716;-2.83705898241337E-02;-2.24673062370812E-02;-241.416269938269;3.06163317540802E-02;-0.993798960347988;-0.10689371656549;-48.0096033244167;-1.92953477927744E-02;-0.10751156237489;0.994016576073692;-38.4422578363178;0;0;0;1;
-0.999247439234125;-0.029605077246642;-2.50618152826777E-02;-241.348072068675;3.22856479292318E-02;-0.992914782397438;-0.114358523226029;-47.6363923946251;-2.14986539539663E-02;-0.115081598432889;0.993123372789251;-38.8054465001815;0;0;0;1;
-0.999144948948987;-3.07830090094891E-02;-2.76003142382211E-02;-241.282981957362;3.39300241080158E-02;-0.991957364420875;-0.121939905835702;-47.2541651007741;-2.36246577489771E-02;-0.122772120318548;0.992153658471676;-39.1721338844936;0;0;0;1;
-0.999038582872413;-3.18979948531043E-02;-3.00737070650154E-02;-241.217878042291;3.55405890103283E-02;-0.990928141749866;-0.129608195809357;-46.86428716711;-2.56666410946185E-02;-0.130552425532845;0.991109119987508;-39.5399072828145;0;0;0;1;
-0.998929587029223;-3.29430275748275E-02;-3.24720971270686E-02;-241.15575792345;3.71072088842637E-02;-0.989829566059267;-0.137333481728758;-46.4678455445633;-2.76176611327831E-02;-0.138391427079598;0.989992463458398;-39.9080785843603;0;0;0;1;
-0.998819234848603;-3.39136289939634E-02;-0.034785081068049;-241.0953092081;3.86216375896544E-02;-0.988665022258973;-0.145085639784089;-46.0668657069459;-2.94704123884335E-02;-0.146257784511201;0.988807440942639;-40.274503270914;0;0;0;1;
-0.998708954034886;-3.48040918936735E-02;-3.70013556238374E-02;-241.038193306929;4.00737380028436E-02;-0.98743896198271;-0.152834524506042;-45.6627890907298;-3.12173133537209E-02;-0.154119990740868;0.987558862955019;-40.6381514074578;0;0;0;1;
-0.998600175261756;-3.56111238700601E-02;-3.91093061035633E-02;-240.983105900743;4.14551707425419E-02;-0.986156809871774;-0.160549728004232;-45.2568882139781;-3.28505522921255E-02;-0.161946269485399;0.986252628393894;-40.9972117987211;0;0;0;1;
-0.998494404490239;-3.63314945061481E-02;-4.10967968171781E-02;-240.931513657431;4.27570538650676E-02;-0.984825022471891;-0.168200801002905;-44.8512051258008;-3.43621673714334E-02;-0.169704736587371;0.984895702007755;-41.3505240122322;0;0;0;1;
-0.998393098524696;-3.69644876816148E-02;-4.29516876116844E-02;-240.883229525831;4.39724833636784E-02;-0.983451008221214;-0.175757034384144;-44.4474331330684;-3.57441117540638E-02;-0.177363302515244;0.983496119664841;-41.6965097722716;0;0;0;1;
-0.998297738231322;-3.75095845978093E-02;-4.46615819863849E-02;-240.839185980558;4.50942505362068E-02;-0.982043140244872;-0.183187825104642;-44.0471557307042;-3.69883009991619E-02;-0.184889972040917;0.982062912357403;-42.0342193462031;0;0;0;1;
-0.998207786203648;-3.80201128705251E-02;-4.62134891533248E-02;-240.798425746238;4.61674055765191E-02;-0.980608837310427;-0.190459651504002;-43.6527208675543;-3.80760584192368E-02;-0.192251863985776;0.980606666594333;-42.3617523706489;0;0;0;1;
-0.998125512420416;-3.84717568522225E-02;-4.75960647552391E-02;-240.762546193886;4.71606500717797E-02;-0.979159117393761;-0.197543149487597;-43.2654257933959;-3.90042887422471E-02;-0.199417518662166;0.979138048852324;-42.6785481155073;0;0;0;1;
-0.998056148377099;-3.87645741070124E-02;-4.87978737341301E-02;-240.731083383796;4.79686465552578E-02;-0.977708609338964;-0.204413512694551;-42.8875838874733;-0.039786098505972;-0.206356931113958;0.977667573026181;-42.9828642679588;0;0;0;1;
-0.997997794341594;-3.89781758418185E-02;-4.98106845702607E-02;-240.704385931473;4.86623675579221E-02;-0.976266189909584;-0.211036253812186;-42.5207915301949;-4.04026790321065E-02;-0.213037621671544;0.976208274539589;-43.2739851048196;0;0;0;1;
-0.997951103863039;-3.91221044707721E-02;-5.06266258042209E-02;-240.683627457576;4.92441165866219E-02;-0.974843782641324;-0.217381269724784;-42.1675248350284;-4.08486386571913E-02;-0.219428941544487;0.974772962454602;-43.5506711022599;0;0;0;1;
-0.997915926579112;-3.92116369513605E-02;-5.12469609571936E-02;-240.667725680523;4.97238977664697E-02;-0.973453249309403;-0.223419572553247;-41.829427892796;-4.11258734942261E-02;-0.22550214840786;0.973374256693065;-43.8119240987271;0;0;0;1;
-0.997891027940785;-3.92600544885202E-02;-5.16927894086075E-02;-240.65643520099;5.01147504848516E-02;-0.972106023917206;-0.22912527151696;-41.5081969886037;-4.12554013327381E-02;-0.231232623964349;0.972023387308884;-44.0570026482939;0;0;0;1;
-0.997874633735892;-3.92826240217587E-02;-5.19912569229113E-02;-240.648859826668;5.04341198021531E-02;-0.970811877338837;-0.234479633182979;-41.2051690453259;-4.12627544674505E-02;-0.236603411361306;0.970729731092002;-44.2854887605143;0;0;0;1;
